0, 19.21245182
4, 18.31071151
9, 11.00061985
19, 6.74343097
63, 6.26369382
77, 5.696288
99, 5.21072992
104, 4.63281177
132, 4.56623895
141, 4.51558321
181, 4.44049512
204, 4.31350638
219, 2.11517528
227, 2.02576739
346, 1.71209718
366, 0.46518559
417, 0.45680683
1431, 0.45235256
1554, 0.4251895
1602, 0.42076342
4671, 0.31803045
4730, 0.22074103
4846, 0.20311103
4859, 0.19898063
4874, 0.194899
4875, 0.1804939
5035, 0.17158103
