y_cal
2.3943414240636454
2.390356427144729
2.2874958558565464
2.2419346020049655
2.2245870949674895
2.1401394517420256
2.138469597996312
2.12929538506342
2.118615634870831
2.0644886545370382
2.052547379933735
2.0231213867168556
2.002577762745127
1.996005890897103
1.9476789047869136
1.9352312468535535
1.9246569492891812
1.8361578059539396
1.8116440710569732
1.7760893227040602
1.7666263375039526
1.756157013845391
1.7380327708433154
1.720359356654357
1.713303461413789
1.7022427337964823
1.67141170044331
1.6702107985257864
1.661490796011379
1.6602422545719946
1.6430371807877666
1.6415456751051463
1.6284720588302477
1.6250063514849233
1.6044624991154977
1.6031145701322567
1.6029146592817884
1.5989417964960615
1.5975509026963404
1.5962535790655004
1.5959973066661886
1.595784499293645
1.5956655080438455
1.5978290661895622
1.5980300076907836
1.603068480573106
1.603610530135045
1.6068772877899504
1.6114750166124927
1.6312335552057533
1.6430114869789576
1.656364491629625
1.6664867798545648
1.6688851630965449
1.7059411664364115
1.7064138467371712
1.7312653816364711
1.7313516019555095
1.7488862291499023
1.769037850785732
1.778031698435409
1.7866133324087876
1.8164547732471379
1.842866648698262
1.8534066493592756
1.858567920774118
1.85958206902602
1.8788826137213304
1.8947565704751632
1.9035163971325226
1.9467800251976028
2.0082019095234402
2.030370651539285
2.0888701131213034
2.1150687870675533
2.162617759372686
2.1737060117959306
2.19207468897669
2.196327202701612
2.2641907607748606
2.2815318747589632
2.292427528352671
2.330472001588739
2.3463175650532055
2.349796814175193
2.359007389314646
2.359007389314646
2.4336883543896093
2.494827503821937
2.495923329712473
2.5150893889496615
2.5755229417992034
2.605648678114872
2.613281915713349
2.6277196179203335
2.6369168431229317
2.65590255887235
2.6689399547344896
2.681525649717758
2.717145120377081
2.7241065060584497
2.75055662901234
2.757071853226621
2.76228059850158
2.7764174756878925
2.78500293145977
2.8013979119481394
2.802618836589096
2.819472928857382
2.821016604595076
2.8210686204010154
2.822396491098559
2.8222006232301773
2.8221463318116693
2.8218660770483646
2.8217016151467185
