y_cal
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
5.6879
